Band_Album,Rating,ratings,reviews,lists,comments,id
Brand New_Science Fiction,5,387,0,0,437,1104
Brand New_Science Fiction,3,259,0,1,3,1648
Brand New_Science Fiction,3,50,0,0,0,889
Brand New_Science Fiction,4,21,0,0,0,336
Brand New_Science Fiction,4,579,0,0,0,934
Brand New_Science Fiction,4.5,548,0,0,1,2309
Brand New_Science Fiction,4.5,90,0,0,0,2116
Brand New_Science Fiction,4.5,459,0,0,4,1774
Brand New_Science Fiction,5,210,0,0,5,694
Brand New_Science Fiction,4,2469,36,268,18938,660
Brand New_Science Fiction,5,331,0,0,0,1753
Brand New_Science Fiction,4.5,2454,6,0,1526,2719
Brand New_Science Fiction,4.5,329,0,0,1,1101
Brand New_Science Fiction,5,852,0,0,8,2560
Brand New_Science Fiction,4,70,7,1,184,1210
Brand New_Science Fiction,3,354,0,0,0,1049
Brand New_Science Fiction,4.5,431,0,4,93,973
Brand New_Science Fiction,5,42,2,0,2,2083
Brand New_Science Fiction,4,106,0,0,2,1872
Brand New_Science Fiction,2,6626,0,7,10222,1620
Brand New_Science Fiction,4.5,40,0,0,6,2439
Brand New_Science Fiction,5,185,0,0,0,217
Brand New_Science Fiction,3,1023,0,5,5,1067
Brand New_Science Fiction,3.5,2960,0,6,55,913
Brand New_Science Fiction,4.5,258,0,0,2,833
Brand New_Science Fiction,3,77,0,0,9,241
Brand New_Science Fiction,4.5,797,5,1,1098,1900
Brand New_Science Fiction,5,363,0,8,163,2132
Brand New_Science Fiction,4.5,764,17,4,959,2405
Brand New_Science Fiction,3,619,0,0,1,1749
Brand New_Science Fiction,4,1133,0,0,58,2097
Brand New_Science Fiction,3.5,421,58,47,7371,1050
Brand New_Science Fiction,4,88,0,0,0,1587
Brand New_Science Fiction,4,276,8,16,562,1122
Brand New_Science Fiction,3,39,0,0,3,1406
Brand New_Science Fiction,3,1061,2,21,10697,237
Brand New_Science Fiction,4,2006,0,5,641,957
Brand New_Science Fiction,4,408,1,9,18,2658
Brand New_Science Fiction,4,566,2,2,7,1860
Brand New_Science Fiction,4,1945,30,35,1603,1742
Brand New_Science Fiction,4.5,293,0,0,2,192
Brand New_Science Fiction,4.5,474,0,0,0,2529
Brand New_Science Fiction,4.5,37,0,0,0,2207
Brand New_Science Fiction,4,748,0,24,1115,2402
Brand New_Science Fiction,2.5,320,0,0,0,2418
Brand New_Science Fiction,4,97,0,0,0,1869
Brand New_Science Fiction,4.5,6,0,0,0,2066
Brand New_Science Fiction,4,556,0,0,0,1942
Brand New_Science Fiction,3.5,964,0,2,12,302
Brand New_Science Fiction,4,1713,0,4,5,1740
Brand New_Science Fiction,4.5,523,7,0,37,190
Brand New_Science Fiction,5,327,0,0,0,2562
Brand New_Science Fiction,4.5,471,0,0,0,2118
Brand New_Science Fiction,5,191,0,0,0,188
Brand New_Science Fiction,2.5,91,0,0,0,1252
Brand New_Science Fiction,4.5,1458,29,8,6728,1323
Brand New_Science Fiction,4.5,172,0,8,127,2243
Brand New_Science Fiction,4.5,154,1,0,18,1377
Brand New_Science Fiction,1,45,0,0,0,2016
Brand New_Science Fiction,4,485,5,5,82,1503
Brand New_Science Fiction,5,234,0,1,246,634
Brand New_Science Fiction,3,911,9,11,22302,715
Brand New_Science Fiction,3.5,1347,0,0,331,86
Brand New_Science Fiction,4.5,765,0,2,59,2704
Brand New_Science Fiction,3,565,4,59,3789,2679
Brand New_Science Fiction,4,423,0,0,169,1134
Brand New_Science Fiction,4.5,614,1,2,11,2429
Brand New_Science Fiction,5,128,0,1,108,2032
Brand New_Science Fiction,4,729,0,0,1,1574
Brand New_Science Fiction,4,2547,0,8,19,2252
Brand New_Science Fiction,5,518,0,1,206,269
Brand New_Science Fiction,4,1058,0,0,168,835
Brand New_Science Fiction,5,200,0,0,1,575
Brand New_Science Fiction,2.5,52,0,1,51,2180
Brand New_Science Fiction,4,1107,0,0,0,472
Brand New_Science Fiction,4.5,820,0,0,1,1977
Brand New_Science Fiction,4.5,85,0,3,53,2058
Brand New_Science Fiction,3.5,168,0,0,1,1957
Brand New_Science Fiction,2.5,1607,1,24,15383,357
Brand New_Science Fiction,3.5,879,0,0,0,2646
Brand New_Science Fiction,3.5,680,0,13,3188,1278
Brand New_Science Fiction,4.5,190,0,0,2,489
Brand New_Science Fiction,4.5,787,0,0,111,151
Brand New_Science Fiction,4.5,73,0,0,9,583
Brand New_Science Fiction,3.5,681,0,12,278,1837
Brand New_Science Fiction,4.5,510,0,0,0,1373
Brand New_Science Fiction,5,493,0,0,0,1441
Brand New_Science Fiction,1,164,0,0,52,1859
Brand New_Science Fiction,2.5,140,0,0,1,538
Brand New_Science Fiction,3,543,4,15,1626,1071
Brand New_Science Fiction,4.5,215,0,0,19,2696
Brand New_Science Fiction,4,96,0,0,0,829
Brand New_Science Fiction,4.5,1202,9,143,15763,2354
Brand New_Science Fiction,5,30,0,0,0,2536
Brand New_Science Fiction,5,63,0,0,0,1215
Brand New_Science Fiction,4,1197,13,13,12609,2579
Brand New_Science Fiction,4.5,20,0,0,1,1402
Brand New_Science Fiction,4.5,445,0,0,114,216
Brand New_Science Fiction,4,62,0,0,0,2011
Brand New_Science Fiction,4.5,499,0,0,0,79
Brand New_Science Fiction,4.5,50,0,0,0,1650
Brand New_Science Fiction,5,382,1,4,3577,948
Brand New_Science Fiction,4,1141,0,2,4,1494
Brand New_Science Fiction,5,126,4,0,9,1920
Brand New_Science Fiction,5,69,0,0,6,2133
Brand New_Science Fiction,2.5,96,0,0,15,434
Brand New_Science Fiction,3.5,462,1,34,125,378
Brand New_Science Fiction,4,55,0,1,14,163
Brand New_Science Fiction,4.5,1127,0,0,1,2117
Brand New_Science Fiction,5,120,0,0,2,2155
Brand New_Science Fiction,4.5,344,2,0,1,2571
Brand New_Science Fiction,4.5,209,1,2,14,2618
Brand New_Science Fiction,3.5,682,7,2,596,2724
Brand New_Science Fiction,4,534,0,0,0,1610
Brand New_Science Fiction,4.5,280,0,1,0,1704
Brand New_Science Fiction,4.5,204,0,0,1,1307
Brand New_Science Fiction,2,80,0,0,0,311
Brand New_Science Fiction,2,126,0,0,1,1946
Brand New_Science Fiction,4.5,31,0,0,0,1264
Brand New_Science Fiction,4,478,0,0,0,908
Brand New_Science Fiction,4,208,0,0,0,1597
Brand New_Science Fiction,3,1178,10,6,1226,2737
Brand New_Science Fiction,4,2792,0,37,6086,1257
Brand New_Science Fiction,2,125,0,0,0,2665
Brand New_Science Fiction,2.5,107,0,0,0,960
Brand New_Science Fiction,2,52,0,1,28,524
Brand New_Science Fiction,4.5,138,0,0,1,232
Brand New_Science Fiction,4.5,836,4,58,2412,1912
Brand New_Science Fiction,4,51,0,0,0,148
Brand New_Science Fiction,4.5,34,0,0,4,2347
Brand New_Science Fiction,4,824,0,9,220,1921
Brand New_Science Fiction,4.5,410,0,0,3,1607
Brand New_Science Fiction,3,258,0,0,0,1839
Brand New_Science Fiction,3.5,750,1,5,73,762
Brand New_Science Fiction,3.5,16,0,0,0,441
Brand New_Science Fiction,4,1792,0,1,405,2642
Brand New_Science Fiction,4.5,222,0,0,18,1808
Brand New_Science Fiction,3,674,4,10,443,1317
Brand New_Science Fiction,4,579,0,0,0,2389
Brand New_Science Fiction,4.5,254,20,9,87,1764
Brand New_Science Fiction,3.5,2528,0,0,0,1993
Brand New_Science Fiction,4,2232,19,8,1587,2660
Brand New_Science Fiction,5,680,0,1,5,1616
Brand New_Science Fiction,4.5,51,0,1,6,1031
Brand New_Science Fiction,5,1414,1,10,1603,1563
Brand New_Science Fiction,4,448,0,0,0,42
Brand New_Science Fiction,4,2258,0,0,0,347
Brand New_Science Fiction,4.5,20,0,0,0,1034
Brand New_Science Fiction,5,97,3,0,42,765
Brand New_Science Fiction,3.5,253,0,4,166,1605
Brand New_Science Fiction,4.5,1726,6,20,476,1557
Brand New_Science Fiction,2,223,0,0,0,985
Brand New_Science Fiction,1,97,0,0,1,1174
Brand New_Science Fiction,4.5,321,0,0,0,737
Brand New_Science Fiction,4,1018,0,0,1,2639
Brand New_Science Fiction,3.5,135,0,0,0,2491
Brand New_Science Fiction,3.5,291,0,0,0,1619
Brand New_Science Fiction,3.5,1445,0,0,2,1949
Brand New_Science Fiction,4,593,1,0,244,533
Brand New_Science Fiction,4.5,2075,0,0,0,2700
Brand New_Science Fiction,4.5,465,1,16,2473,876
Brand New_Science Fiction,3.5,6219,4,36,325,2386
Brand New_Science Fiction,4.5,10,0,0,162,1819
Brand New_Science Fiction,4,1724,0,0,0,879
Brand New_Science Fiction,4,346,0,11,11,2372
Brand New_Science Fiction,4,452,0,0,0,1710
Brand New_Science Fiction,4,887,1,0,4,1541
Brand New_Science Fiction,4,902,0,1,182,1303
Brand New_Science Fiction,4.5,363,0,0,1,485
Brand New_Science Fiction,4.5,2646,7,26,1851,2338
Brand New_Science Fiction,3.5,989,19,70,857,2283
Brand New_Science Fiction,1,60,0,0,0,2394
Brand New_Science Fiction,4,296,0,4,12,349
Brand New_Science Fiction,4,1021,0,0,1,296
Brand New_Science Fiction,4,1296,0,0,0,1284
Brand New_Science Fiction,4,524,0,0,5,135
Brand New_Science Fiction,4,590,8,136,8759,1205
Brand New_Science Fiction,4.5,1693,7,6,547,712
Brand New_Science Fiction,4,426,0,0,0,2251
Brand New_Science Fiction,4.5,678,0,0,0,2001
Brand New_Science Fiction,4,1490,0,0,4,1439
Brand New_Science Fiction,4,17,0,0,0,76
Brand New_Science Fiction,2,202,0,0,0,1475
Brand New_Science Fiction,4,222,0,18,41,2226
Brand New_Science Fiction,4,665,0,6,284,1095
Brand New_Science Fiction,4,1100,0,0,0,2069
Brand New_Science Fiction,4.5,18,0,0,11,239
Brand New_Science Fiction,3,2367,0,0,2,1352
Brand New_Science Fiction,2,383,6,0,32,2466
Brand New_Science Fiction,3.5,670,0,1,0,1635
Brand New_Science Fiction,5,318,0,5,23,2398
Brand New_Science Fiction,4.5,914,3,0,88,2593
Brand New_Science Fiction,4,3073,0,0,2,2583
Brand New_Science Fiction,4.5,141,3,0,8,129
Brand New_Science Fiction,5,236,0,0,0,860
Brand New_Science Fiction,5,699,0,0,0,2166
Brand New_Science Fiction,4.5,87,0,0,0,742
Brand New_Science Fiction,4.5,50,0,0,1,1223
Brand New_Science Fiction,3.5,2182,1,0,54,2738
Brand New_Science Fiction,1,381,1,0,12,53
Brand New_Science Fiction,5,56,0,2,0,2108
Brand New_Science Fiction,4,1666,7,81,3673,2625
Brand New_Science Fiction,4,216,0,0,198,225
Brand New_Science Fiction,4,97,0,0,1,2534
Brand New_Science Fiction,4,267,0,1,975,418
Brand New_Science Fiction,5,355,0,0,6,370
Brand New_Science Fiction,2.5,2651,13,14,20929,416
Brand New_Science Fiction,4,574,0,0,4,1462
Brand New_Science Fiction,4.5,16,0,0,5,2615
Brand New_Science Fiction,5,337,0,0,0,1279
Brand New_Science Fiction,4,1215,16,2,3651,268
Brand New_Science Fiction,3.5,10,0,0,0,1426
Brand New_Science Fiction,4,274,0,2,36,612
Brand New_Science Fiction,3,604,0,0,101,2151
Brand New_Science Fiction,4,33,0,0,0,868
Brand New_Science Fiction,4,336,0,0,0,2556
Brand New_Science Fiction,4.5,1551,14,44,14520,2285
Brand New_Science Fiction,3.5,596,0,2,9,420
Brand New_Science Fiction,4.5,243,0,0,0,2626
Brand New_Science Fiction,4.5,935,0,33,440,1857
Brand New_Science Fiction,4.5,2564,0,13,62,1370
Brand New_Science Fiction,2,880,8,0,12,2684
Brand New_Science Fiction,3.5,1101,14,3,256,279
Brand New_Science Fiction,4,500,3,9,459,1593
Brand New_Science Fiction,5,46,0,0,0,1678
Brand New_Science Fiction,5,94,0,0,0,1791
Brand New_Science Fiction,4,2499,92,44,10216,2281
Brand New_Science Fiction,5,74,0,0,0,168
Brand New_Science Fiction,4,1096,7,8,371,1726
Brand New_Science Fiction,4.5,407,0,6,26,1112
Brand New_Science Fiction,4,567,0,2,159,547
Brand New_Science Fiction,3,447,0,10,195,2575
Brand New_Science Fiction,3.5,41,1,1,5,585
Brand New_Science Fiction,2.5,29,0,0,10,1794
Brand New_Science Fiction,4.5,388,0,0,21,1876
Brand New_Science Fiction,4.5,4,0,0,0,2086
Brand New_Science Fiction,4,2403,0,0,10,2353
Brand New_Science Fiction,4.5,79,0,0,0,2500
Brand New_Science Fiction,2,94,0,0,3,105
Brand New_Science Fiction,4.5,527,3,0,104,245
Brand New_Science Fiction,4,42,0,0,0,946
Brand New_Science Fiction,3.3,2380,123,493,55422,2567
Brand New_Science Fiction,4,590,0,4,1069,1410
Brand New_Science Fiction,5,390,0,0,0,2095
Brand New_Science Fiction,4.5,312,0,3,96,249
Brand New_Science Fiction,5,375,1,0,495,1334
Brand New_Science Fiction,4.5,5898,0,5,469,1035
Brand New_Science Fiction,4,1845,155,50,13738,641
Brand New_Science Fiction,5,51,0,0,187,1368
Brand New_Science Fiction,3.5,152,12,30,1045,1994
Brand New_Science Fiction,4.5,1050,0,0,4,2222
Brand New_Science Fiction,4,401,45,0,7420,2289
Brand New_Science Fiction,4.5,1015,0,15,7,727
Brand New_Science Fiction,3,1896,247,37,11818,442
Brand New_Science Fiction,4.5,1097,0,1,0,2415
Brand New_Science Fiction,3.5,182,0,0,0,1887
Brand New_Science Fiction,4.5,634,0,0,0,2128
Brand New_Science Fiction,4,918,4,51,8656,2552
Brand New_Science Fiction,4.5,445,0,0,1,733
Brand New_Science Fiction,3.5,336,0,0,128,1525
Brand New_Science Fiction,5,12,0,0,0,1164
Brand New_Science Fiction,4.5,2556,31,66,6254,1936
Brand New_Science Fiction,5,3273,0,29,410,2200
Brand New_Science Fiction,5,109,0,0,3,947
Brand New_Science Fiction,2,2608,0,2,65,123
Brand New_Science Fiction,4.5,787,28,0,756,2659
Brand New_Science Fiction,4.5,335,0,0,29,348
Brand New_Science Fiction,4.5,2474,64,68,1871,297
Brand New_Science Fiction,4.5,411,0,0,5,1017
Brand New_Science Fiction,4,118,0,1,73,1721
Brand New_Science Fiction,5,314,0,0,2,1800
Brand New_Science Fiction,4.5,1174,1,1,971,2355
Brand New_Science Fiction,4,653,2,80,753,2456
Brand New_Science Fiction,3.5,440,0,0,4,1919
Brand New_Science Fiction,5,279,4,0,3,748
Brand New_Science Fiction,4,234,0,0,386,2707
Brand New_Science Fiction,3.4,614,236,6,934,698
Brand New_Science Fiction,3.5,1404,3,0,331,2624
Brand New_Science Fiction,4,938,43,14,4522,1958
Brand New_Science Fiction,5,466,4,0,135,74
Brand New_Science Fiction,4.5,42,0,1,57,680
Brand New_Science Fiction,4.5,335,0,0,0,2390
Brand New_Science Fiction,4,425,0,0,0,1617
Brand New_Science Fiction,4,893,50,136,11437,1527
Brand New_Science Fiction,4.5,478,0,0,1,952
Brand New_Science Fiction,5,1884,0,0,8,2257
Brand New_Science Fiction,4,175,0,0,248,2635
Brand New_Science Fiction,3,1327,11,19,1563,588
Brand New_Science Fiction,3,130,1,0,289,1121
Brand New_Science Fiction,4.5,430,0,0,17,246
Brand New_Science Fiction,2.5,2400,130,71,15990,1548
Brand New_Science Fiction,4,796,0,0,0,2345
Brand New_Science Fiction,4.5,1413,10,34,877,512
Brand New_Science Fiction,3.5,414,0,0,26,2031
Brand New_Science Fiction,3.5,680,0,0,2,487
Brand New_Science Fiction,4,2293,0,20,55,2668
Brand New_Science Fiction,4,1287,0,0,1623,215
Brand New_Science Fiction,5,290,7,2,184,856
Brand New_Science Fiction,5,592,0,0,0,344
Brand New_Science Fiction,4.5,154,0,0,78,2574
Brand New_Science Fiction,5,464,0,0,0,1360
Brand New_Science Fiction,4,546,0,3,202,700
Brand New_Science Fiction,4,695,1,4,998,965
Brand New_Science Fiction,4.5,328,0,10,164,1487
Brand New_Science Fiction,3,82,0,0,48,2464
Brand New_Science Fiction,3.5,1350,0,0,2,1217
Brand New_Science Fiction,2.5,1526,11,13,2402,82
Brand New_Science Fiction,3.5,350,0,10,267,1429
Brand New_Science Fiction,4,1106,0,4,44,721
Brand New_Science Fiction,5,211,0,0,167,1127
Brand New_Science Fiction,4.5,15,0,0,0,197
Brand New_Science Fiction,4.5,659,0,0,1,678
Brand New_Science Fiction,4.5,1324,79,2,883,1414
Brand New_Science Fiction,3.5,90,0,0,26,1335
Brand New_Science Fiction,5,109,0,1,4,647
Brand New_Science Fiction,4.5,54,1,2,10,1732
Brand New_Science Fiction,4.5,304,1,0,2,1910
Brand New_Science Fiction,4,1877,0,0,1333,899
Brand New_Science Fiction,4.5,154,3,0,17,1634
Brand New_Science Fiction,4,320,1,3,881,650
Brand New_Science Fiction,4.5,327,3,0,15,2215
Brand New_Science Fiction,5,445,0,1,223,648
Brand New_Science Fiction,4.5,502,1,0,90,1304
Brand New_Science Fiction,4,373,3,1,26,1968
Brand New_Science Fiction,4,401,0,0,0,2499
Brand New_Science Fiction,3,435,0,0,214,48
Brand New_Science Fiction,4,303,0,0,963,2636
Brand New_Science Fiction,4,625,6,0,46,1580
Brand New_Science Fiction,4.5,75,0,2,16,260
Brand New_Science Fiction,4,1403,12,38,1240,2204
Brand New_Science Fiction,4,1111,0,0,0,2610
Brand New_Science Fiction,5,9,0,1,659,2183
Brand New_Science Fiction,4.5,1060,0,7,1690,1308
Brand New_Science Fiction,3,493,0,0,4,799
Brand New_Science Fiction,4,1558,0,32,708,417
Brand New_Science Fiction,4,526,1,2,80,100
Brand New_Science Fiction,2.5,563,0,0,0,759
Brand New_Science Fiction,4,931,0,0,14,342
Brand New_Science Fiction,4.5,114,0,0,0,1354
Brand New_Science Fiction,4.5,328,0,9,64,600
Brand New_Science Fiction,5,938,0,0,50,300
Brand New_Science Fiction,3.5,3554,0,77,2949,1591
Brand New_Science Fiction,4.5,103,0,0,0,2110
Brand New_Science Fiction,4,967,0,1,17,2761
Brand New_Science Fiction,4,407,1,37,815,1698
Brand New_Science Fiction,5,838,0,0,44,2109
Brand New_Science Fiction,4.5,635,3,19,1259,2193
Brand New_Science Fiction,2.5,4923,8,51,4026,723
Brand New_Science Fiction,5,436,0,5,40,214
Brand New_Science Fiction,4.5,1279,1,0,1156,1790
Brand New_Science Fiction,4,1339,0,0,5,23
Brand New_Science Fiction,5,4,0,0,0,2300
Brand New_Science Fiction,3.5,65,0,3,19,2750
Brand New_Science Fiction,3,515,0,0,0,2137
Brand New_Science Fiction,3.5,2174,2,10,1051,2210
Brand New_Science Fiction,5,151,0,0,0,1918
Brand New_Science Fiction,5,727,0,0,0,1296
Brand New_Science Fiction,4.5,126,0,0,0,1532
Brand New_Science Fiction,3,111,1,2,41,3
Brand New_Science Fiction,3,512,0,1,8,355
Brand New_Science Fiction,4.5,23,0,0,0,478
Brand New_Science Fiction,4.5,2274,0,2,41,2147
Brand New_Science Fiction,5,343,0,0,0,289
Brand New_Science Fiction,5,111,0,0,5,2302
Brand New_Science Fiction,4,18,0,0,0,2077
Brand New_Science Fiction,5,472,0,0,4,404
Brand New_Science Fiction,5,312,0,0,194,121
Brand New_Science Fiction,4.5,835,90,16,4939,134
Brand New_Science Fiction,4,622,0,0,36,1408
Brand New_Science Fiction,4.5,818,0,0,0,2669
Brand New_Science Fiction,3.5,422,1,12,81,2192
Brand New_Science Fiction,4.5,2042,0,20,705,115
Brand New_Science Fiction,4.5,1905,30,25,9838,1511
Brand New_Science Fiction,2,168,0,0,0,1396
Brand New_Science Fiction,2.5,80,0,1,132,1260
Brand New_Science Fiction,3.2,8910,279,16,17325,1989
Brand New_Science Fiction,3.5,405,41,64,9226,258
Brand New_Science Fiction,5,57,0,0,0,285
Brand New_Science Fiction,4.5,236,0,0,1,1830
Brand New_Science Fiction,4,1032,29,21,249,1584
Brand New_Science Fiction,5,677,0,0,0,983
Brand New_Science Fiction,4.5,419,0,0,0,775
Brand New_Science Fiction,5,40,0,0,0,1023
Brand New_Science Fiction,5,1162,0,0,0,2467
Brand New_Science Fiction,4.5,85,1,0,22,1543
Brand New_Science Fiction,5,192,0,2,8,98
Brand New_Science Fiction,3.5,2406,0,0,13,1038
Brand New_Science Fiction,4.5,1588,0,0,2,422
Brand New_Science Fiction,4.5,3,0,0,0,159
Brand New_Science Fiction,3.5,972,37,7,992,2282
Brand New_Science Fiction,3.5,135,0,0,68,2713
Brand New_Science Fiction,4.5,559,5,0,230,120
Brand New_Science Fiction,4,408,0,0,0,1081
Brand New_Science Fiction,4.5,691,0,6,183,846
Brand New_Science Fiction,5,257,0,2,2,695
Brand New_Science Fiction,4.5,337,0,4,120,2144
Brand New_Science Fiction,3.5,2806,117,100,28581,1722
Brand New_Science Fiction,3.5,172,2,22,3031,689
Brand New_Science Fiction,4,263,0,0,10,2176
Brand New_Science Fiction,1,2362,0,29,266,806
Brand New_Science Fiction,4.5,1516,0,0,1215,1520
Brand New_Science Fiction,5,377,0,2,254,2225
Brand New_Science Fiction,5,2792,0,6,133,2450
Brand New_Science Fiction,4,1583,0,0,0,2021
Brand New_Science Fiction,4.5,119,7,4,327,423
Brand New_Science Fiction,5,225,0,0,0,2489
Brand New_Science Fiction,3.5,280,0,0,19,2388
Brand New_Science Fiction,3.5,1157,12,30,5267,1190
Brand New_Science Fiction,5,137,3,1,551,706
Brand New_Science Fiction,4,609,67,2,1369,154
Brand New_Science Fiction,4,565,0,0,2,1759
Brand New_Science Fiction,3.5,1295,4,18,13996,2253
Brand New_Science Fiction,4.5,325,1,0,0,1992
Brand New_Science Fiction,4.5,29,0,0,3,2686
Brand New_Science Fiction,5,201,0,0,1,263
Brand New_Science Fiction,4.5,574,1,1,74,306
Brand New_Science Fiction,4.5,1088,0,22,118,2631
Brand New_Science Fiction,4,6950,0,18,1875,1405
Brand New_Science Fiction,4,628,0,0,0,1640
Brand New_Science Fiction,4,237,0,0,0,2472
Brand New_Science Fiction,4.5,388,0,0,0,2705
Brand New_Science Fiction,5,116,1,1,7,556
Brand New_Science Fiction,5,2078,0,0,849,2067
Brand New_Science Fiction,4.5,395,0,0,0,822
Brand New_Science Fiction,5,561,0,0,148,2410
Brand New_Science Fiction,4,404,0,0,818,708
Brand New_Science Fiction,5,50,0,0,7,2744
Brand New_Science Fiction,4,286,0,0,2,2633
Brand New_Science Fiction,3,279,9,31,1459,598
Brand New_Science Fiction,4.5,64,0,0,0,1073
Brand New_Science Fiction,4,344,0,0,0,1403
Brand New_Science Fiction,3.5,1318,13,18,7179,373
Brand New_Science Fiction,4.5,38,1,61,575,1546
Brand New_Science Fiction,2,1508,24,45,1905,69
Brand New_Science Fiction,3.5,481,28,20,21088,646
Brand New_Science Fiction,5,149,0,0,42,453
Brand New_Science Fiction,3.5,990,0,6,3813,690
Brand New_Science Fiction,3.5,499,3,10,534,2438
Brand New_Science Fiction,4,39,1,0,4,2561
Brand New_Science Fiction,4,232,1,1,6,1873
Brand New_Science Fiction,3,8,0,5,28,20
Brand New_Science Fiction,5,43,0,0,0,2457
Brand New_Science Fiction,2,917,0,9,51,644
Brand New_Science Fiction,5,590,0,0,0,2760
Brand New_Science Fiction,4.5,351,0,0,42,2712
Brand New_Science Fiction,4.5,127,2,0,736,2566
Brand New_Science Fiction,4.5,1194,0,2,350,1996
Brand New_Science Fiction,4.5,204,0,0,0,473
Brand New_Science Fiction,5,108,0,0,108,864
Brand New_Science Fiction,4,728,8,96,1556,1320
Brand New_Science Fiction,4.5,455,1,0,116,554
Brand New_Science Fiction,2,635,0,2,444,1539
Brand New_Science Fiction,4,876,0,0,0,2374
Brand New_Science Fiction,4.5,205,0,2,0,270
Brand New_Science Fiction,4.5,610,9,0,7,736
Brand New_Science Fiction,3.5,124,0,0,16,97
Brand New_Science Fiction,4,3059,0,20,1605,1347
Brand New_Science Fiction,3,1036,8,9,7483,274
Brand New_Science Fiction,4,775,0,2,284,1177
Brand New_Science Fiction,5,460,0,0,0,1568
Brand New_Science Fiction,2,483,1,2,544,1895
Brand New_Science Fiction,4.5,261,0,0,703,2407
Brand New_Science Fiction,3.5,292,0,0,36,750
Brand New_Science Fiction,5,686,0,63,1835,844
Brand New_Science Fiction,4.5,399,0,0,0,1781
Brand New_Science Fiction,5,14,0,0,0,2051
Brand New_Science Fiction,4.5,1140,16,18,56,2628
Brand New_Science Fiction,3.5,638,2,13,1651,452
Brand New_Science Fiction,4,4175,96,10,5699,2434
Brand New_Science Fiction,5,445,197,15,6152,664
Brand New_Science Fiction,4.5,597,0,0,4,2208
Brand New_Science Fiction,3.5,839,2,23,781,1398
Brand New_Science Fiction,4,645,0,0,555,1457
Brand New_Science Fiction,4.5,1804,0,12,129,1659
Brand New_Science Fiction,3.5,245,0,1,198,67
Brand New_Science Fiction,4.5,349,27,38,1244,1652
Brand New_Science Fiction,5,137,0,0,0,1796
Brand New_Science Fiction,3.5,3613,2,34,4617,605
Brand New_Science Fiction,4.5,163,0,1,2,1862
Brand New_Science Fiction,4,2806,0,0,0,1420
Brand New_Science Fiction,4,360,0,5,161,162
Brand New_Science Fiction,5,364,0,1,60,1037
Brand New_Science Fiction,3.5,200,1,0,37,1091
Brand New_Science Fiction,4.5,299,0,0,0,401
Brand New_Science Fiction,3.5,3557,0,0,0,2217
Brand New_Science Fiction,4.5,1120,0,0,32,617
Brand New_Science Fiction,4.5,1265,0,0,9,2406
Brand New_Science Fiction,4.5,248,0,1,290,921
Brand New_Science Fiction,4.5,2983,92,131,52409,1283
Brand New_Science Fiction,4.5,497,0,0,6,2530
Brand New_Science Fiction,3,967,82,77,4732,1232
Brand New_Science Fiction,5,4,0,0,0,2170
Brand New_Science Fiction,4.5,774,2,30,2472,1933
Brand New_Science Fiction,3.5,21,0,0,0,731
Brand New_Science Fiction,5,763,0,0,6,1126
Brand New_Science Fiction,4.5,299,2,1,126,118
Brand New_Science Fiction,5,1060,0,5,7,1735
Brand New_Science Fiction,5,416,0,0,0,366
Brand New_Science Fiction,5,124,0,1,4,1236
Brand New_Science Fiction,4,64,0,0,0,2364
Brand New_Science Fiction,4.5,650,3,12,4473,746
Brand New_Science Fiction,4,302,9,7,570,26
Brand New_Science Fiction,2.5,1778,63,36,328,1330
