Band_Album,Rating,ratings,reviews,lists,comments
Joy Division_Unknown Pleasures,4,563,14,70,573
Joy Division_Unknown Pleasures,4,568,0,0,11
Joy Division_Unknown Pleasures,5,323,3,0,0
Joy Division_Unknown Pleasures,4.5,532,0,7,15
Joy Division_Unknown Pleasures,5,455,0,0,0
Joy Division_Unknown Pleasures,3.5,3797,0,0,67
Joy Division_Unknown Pleasures,4,126,0,0,1
Joy Division_Unknown Pleasures,4.5,327,6,0,13
Joy Division_Unknown Pleasures,4.5,708,0,0,27
Joy Division_Unknown Pleasures,5,134,0,0,0
Joy Division_Unknown Pleasures,2.5,2646,7,26,1851
Joy Division_Unknown Pleasures,4,2463,2,82,1323
Joy Division_Unknown Pleasures,3,2167,24,10,981
Joy Division_Unknown Pleasures,5,105,3,1,13
Joy Division_Unknown Pleasures,5,25,3,1,26
Joy Division_Unknown Pleasures,5,20,0,0,23
Joy Division_Unknown Pleasures,5,448,0,0,0
Joy Division_Unknown Pleasures,4,1394,0,9,279
Joy Division_Unknown Pleasures,5,821,1,2,62
Joy Division_Unknown Pleasures,5,668,0,0,4
Joy Division_Unknown Pleasures,3.5,853,0,23,1300
Joy Division_Unknown Pleasures,4.5,585,3,1,2126
Joy Division_Unknown Pleasures,5,333,5,2,76
Joy Division_Unknown Pleasures,5,207,0,4,104
Joy Division_Unknown Pleasures,5,882,0,2,447
Joy Division_Unknown Pleasures,4.5,78,0,0,0
Joy Division_Unknown Pleasures,5,783,0,0,1
Joy Division_Unknown Pleasures,5,1380,0,2,7
Joy Division_Unknown Pleasures,5,228,0,1,1
Joy Division_Unknown Pleasures,4,96,2,0,3
Joy Division_Unknown Pleasures,4,75,0,0,0
Joy Division_Unknown Pleasures,3.5,830,0,0,0
Joy Division_Unknown Pleasures,5,813,0,2,8
Joy Division_Unknown Pleasures,5,640,0,0,0
Joy Division_Unknown Pleasures,4,292,0,1,7
Joy Division_Unknown Pleasures,5,622,1,3,142
Joy Division_Unknown Pleasures,4.5,1105,0,2,19
Joy Division_Unknown Pleasures,5,64,0,3,16
Joy Division_Unknown Pleasures,4.5,103,0,0,0
Joy Division_Unknown Pleasures,5,210,1,0,2
Joy Division_Unknown Pleasures,4.5,709,0,0,7
Joy Division_Unknown Pleasures,5,417,0,0,27
Joy Division_Unknown Pleasures,4,490,0,5,442
Joy Division_Unknown Pleasures,4.5,1193,0,0,4
Joy Division_Unknown Pleasures,5,714,1,4,121
Joy Division_Unknown Pleasures,4,392,0,1,373
Joy Division_Unknown Pleasures,4,212,0,0,0
Joy Division_Unknown Pleasures,2,57,0,0,0
Joy Division_Unknown Pleasures,5,189,3,0,20
Joy Division_Unknown Pleasures,2.5,186,0,8,27
Joy Division_Unknown Pleasures,5,3496,3,29,230
Joy Division_Unknown Pleasures,5,132,2,0,0
Joy Division_Unknown Pleasures,5,62,0,0,3
Joy Division_Unknown Pleasures,5,139,0,0,2
Joy Division_Unknown Pleasures,4.5,1043,0,5,12
Joy Division_Unknown Pleasures,5,112,0,0,0
Joy Division_Unknown Pleasures,4.5,293,27,3,344
Joy Division_Unknown Pleasures,4,563,0,0,1
Joy Division_Unknown Pleasures,5,64,0,0,0
Joy Division_Unknown Pleasures,4.5,103,0,0,2
Joy Division_Unknown Pleasures,4.5,254,0,0,1
Joy Division_Unknown Pleasures,4.5,1010,0,0,15
Joy Division_Unknown Pleasures,4.5,361,1,0,10
Joy Division_Unknown Pleasures,3,3637,32,111,1994
Joy Division_Unknown Pleasures,5,110,0,5,7
Joy Division_Unknown Pleasures,5,863,0,0,1
Joy Division_Unknown Pleasures,4,922,0,0,0
Joy Division_Unknown Pleasures,5,141,0,0,1
Joy Division_Unknown Pleasures,4.5,53,0,0,0
Joy Division_Unknown Pleasures,3,4496,1,56,6880
Joy Division_Unknown Pleasures,4.5,4264,10,4,268
Joy Division_Unknown Pleasures,5,394,0,0,7
Joy Division_Unknown Pleasures,5,812,0,3,13
Joy Division_Unknown Pleasures,4,105,0,0,0
Joy Division_Unknown Pleasures,4,230,2,1,75
Joy Division_Unknown Pleasures,4,448,0,3,36
Joy Division_Unknown Pleasures,5,233,0,0,0
Joy Division_Unknown Pleasures,3,1889,0,1,1469
Joy Division_Unknown Pleasures,5,556,24,104,2213
Joy Division_Unknown Pleasures,5,232,0,1,2
Joy Division_Unknown Pleasures,5,101,0,0,0
Joy Division_Unknown Pleasures,4.5,1364,3,16,733
Joy Division_Unknown Pleasures,4.5,766,0,1,4
Joy Division_Unknown Pleasures,4,34,0,0,0
Joy Division_Unknown Pleasures,4.5,231,0,3,86
Joy Division_Unknown Pleasures,4.5,23,0,0,15
Joy Division_Unknown Pleasures,3.5,23,0,0,0
Joy Division_Unknown Pleasures,4.5,238,0,0,0
Joy Division_Unknown Pleasures,5,1123,0,16,54
Joy Division_Unknown Pleasures,5,116,1,0,1
Joy Division_Unknown Pleasures,4.5,193,26,0,70
Joy Division_Unknown Pleasures,4.5,75,0,0,4
Joy Division_Unknown Pleasures,3.5,134,0,0,1
Joy Division_Unknown Pleasures,5,1406,0,42,569
Joy Division_Unknown Pleasures,4.5,353,0,0,6
Joy Division_Unknown Pleasures,5,142,0,0,4
Joy Division_Unknown Pleasures,4.5,863,0,1,241
Joy Division_Unknown Pleasures,4,119,0,0,1
Joy Division_Unknown Pleasures,4.5,9,0,0,0
Joy Division_Unknown Pleasures,4,2419,6,40,21808
Joy Division_Unknown Pleasures,4.5,306,0,7,99
Joy Division_Unknown Pleasures,5,1771,7,167,4588
Joy Division_Unknown Pleasures,5,241,0,1,52
Joy Division_Unknown Pleasures,5,207,0,0,0
Joy Division_Unknown Pleasures,3.5,843,33,42,6397
Joy Division_Unknown Pleasures,4,389,0,13,50
Joy Division_Unknown Pleasures,5,215,0,0,3
Joy Division_Unknown Pleasures,5,347,0,0,0
Joy Division_Unknown Pleasures,3,214,3,59,120
Joy Division_Unknown Pleasures,4,30,0,0,0
Joy Division_Unknown Pleasures,4.5,266,0,0,1
Joy Division_Unknown Pleasures,4.5,157,0,0,19
Joy Division_Unknown Pleasures,3.5,350,0,3,3
Joy Division_Unknown Pleasures,4,741,1,6,489
Joy Division_Unknown Pleasures,4,1555,69,1,6023
Joy Division_Unknown Pleasures,4,586,0,1,5
Joy Division_Unknown Pleasures,5,554,5,3,19
Joy Division_Unknown Pleasures,5,773,0,0,43
Joy Division_Unknown Pleasures,4.5,580,34,55,7695
Joy Division_Unknown Pleasures,4,49,0,0,0
Joy Division_Unknown Pleasures,5,40,0,0,0
Joy Division_Unknown Pleasures,5,43,0,0,0
Joy Division_Unknown Pleasures,3.5,158,0,0,129
Joy Division_Unknown Pleasures,3.5,189,0,10,106
Joy Division_Unknown Pleasures,4.5,3504,0,0,292
Joy Division_Unknown Pleasures,3.5,916,6,46,2710
Joy Division_Unknown Pleasures,4.5,124,0,0,3
Joy Division_Unknown Pleasures,4.5,556,3,0,4
Joy Division_Unknown Pleasures,4,1703,91,43,2754
Joy Division_Unknown Pleasures,4.5,962,0,11,355
Joy Division_Unknown Pleasures,4.5,1148,0,27,391
Joy Division_Unknown Pleasures,5,10,0,0,0
Joy Division_Unknown Pleasures,4.5,187,2,1,1
Joy Division_Unknown Pleasures,4,146,0,0,3
Joy Division_Unknown Pleasures,5,735,0,0,7
Joy Division_Unknown Pleasures,5,132,0,0,0
Joy Division_Unknown Pleasures,4.5,55,0,0,0
Joy Division_Unknown Pleasures,4.5,171,0,0,1
Joy Division_Unknown Pleasures,5,490,0,8,192
Joy Division_Unknown Pleasures,5,62,0,35,57
Joy Division_Unknown Pleasures,5,545,0,0,1
Joy Division_Unknown Pleasures,4.5,76,1,0,2
Joy Division_Unknown Pleasures,4.5,259,0,5,21
Joy Division_Unknown Pleasures,4,119,0,1,1
Joy Division_Unknown Pleasures,3,208,2,0,31
Joy Division_Unknown Pleasures,4,396,0,0,1
Joy Division_Unknown Pleasures,4.5,888,3,12,631
Joy Division_Unknown Pleasures,4.5,701,2,0,6
Joy Division_Unknown Pleasures,3.5,1107,37,2,1082
Joy Division_Unknown Pleasures,4.5,530,0,0,0
Joy Division_Unknown Pleasures,4.5,858,0,4,6
Joy Division_Unknown Pleasures,3.5,31,1,0,5
Joy Division_Unknown Pleasures,4,58,0,0,2
Joy Division_Unknown Pleasures,3,936,0,1,3
Joy Division_Unknown Pleasures,4.5,229,4,54,1198
Joy Division_Unknown Pleasures,3.5,23,1,0,15
Joy Division_Unknown Pleasures,3,68,0,1,23
Joy Division_Unknown Pleasures,5,78,0,0,2
Joy Division_Unknown Pleasures,3.5,787,28,0,756
Joy Division_Unknown Pleasures,4,74,0,0,0
Joy Division_Unknown Pleasures,4.5,122,0,5,56
Joy Division_Unknown Pleasures,5,113,0,1,10
Joy Division_Unknown Pleasures,4,161,0,0,13
Joy Division_Unknown Pleasures,4,1127,19,8,8968
Joy Division_Unknown Pleasures,5,747,0,0,1
Joy Division_Unknown Pleasures,3.5,2630,134,35,7511
Joy Division_Unknown Pleasures,5,303,19,26,421
Joy Division_Unknown Pleasures,5,133,0,0,0
Joy Division_Unknown Pleasures,4,172,0,8,127
Joy Division_Unknown Pleasures,4,174,0,1,0
Joy Division_Unknown Pleasures,5,22,1,18,41
Joy Division_Unknown Pleasures,5,83,0,0,2
Joy Division_Unknown Pleasures,4.5,249,9,6,171
Joy Division_Unknown Pleasures,5,142,0,0,2
Joy Division_Unknown Pleasures,4.5,546,0,0,0
Joy Division_Unknown Pleasures,4.5,780,0,0,0
Joy Division_Unknown Pleasures,3.5,3148,219,29,8547
Joy Division_Unknown Pleasures,4,69,0,3,3
Joy Division_Unknown Pleasures,5,57,0,0,2
Joy Division_Unknown Pleasures,4.5,77,0,0,0
Joy Division_Unknown Pleasures,4.5,449,0,0,1
Joy Division_Unknown Pleasures,4,1937,0,0,446
Joy Division_Unknown Pleasures,3.5,80,0,1,2
Joy Division_Unknown Pleasures,3.5,357,15,4,703
Joy Division_Unknown Pleasures,4.5,601,0,0,0
Joy Division_Unknown Pleasures,4,610,0,29,894
Joy Division_Unknown Pleasures,1,403,0,0,38
Joy Division_Unknown Pleasures,5,895,16,18,5511
Joy Division_Unknown Pleasures,4,320,1,0,2
Joy Division_Unknown Pleasures,4.5,179,0,9,394
Joy Division_Unknown Pleasures,5,139,0,0,0
Joy Division_Unknown Pleasures,4,1199,0,0,0
Joy Division_Unknown Pleasures,3,242,0,0,286
Joy Division_Unknown Pleasures,4,289,2,2,144
Joy Division_Unknown Pleasures,3.5,393,0,0,45
Joy Division_Unknown Pleasures,4,137,0,0,30
Joy Division_Unknown Pleasures,4.5,58,0,0,1
Joy Division_Unknown Pleasures,4,416,0,32,152
Joy Division_Unknown Pleasures,4.5,129,0,0,34
Joy Division_Unknown Pleasures,4.5,25,0,0,0
Joy Division_Unknown Pleasures,3.5,508,0,0,0
Joy Division_Unknown Pleasures,4,1683,108,6,6832
Joy Division_Unknown Pleasures,4.5,40,0,0,8
Joy Division_Unknown Pleasures,4.5,142,0,0,0
Joy Division_Unknown Pleasures,4,396,3,13,990
Joy Division_Unknown Pleasures,3,71,0,0,0
Joy Division_Unknown Pleasures,4,260,0,0,3
Joy Division_Unknown Pleasures,5,1426,0,1,1
Joy Division_Unknown Pleasures,3.5,81,0,0,1
Joy Division_Unknown Pleasures,4,516,2,4,395
Joy Division_Unknown Pleasures,4.5,66,0,0,0
Joy Division_Unknown Pleasures,4.5,59,0,1,22
Joy Division_Unknown Pleasures,4.5,207,1,0,16
Joy Division_Unknown Pleasures,5,23,0,0,0
Joy Division_Unknown Pleasures,4.5,79,0,0,0
Joy Division_Unknown Pleasures,4.5,356,0,0,1
Joy Division_Unknown Pleasures,4,80,1,0,4
Joy Division_Unknown Pleasures,4,213,0,4,26
Joy Division_Unknown Pleasures,4,213,3,0,167
Joy Division_Unknown Pleasures,4.5,297,0,0,1
Joy Division_Unknown Pleasures,4.5,277,0,2,7
Joy Division_Unknown Pleasures,3.5,498,4,0,19
Joy Division_Unknown Pleasures,4,18,0,0,0
Joy Division_Unknown Pleasures,4.5,491,1,1,108
Joy Division_Unknown Pleasures,4.5,137,0,0,0
Joy Division_Unknown Pleasures,4,935,0,33,440
Joy Division_Unknown Pleasures,5,18,0,0,0
Joy Division_Unknown Pleasures,4.5,567,0,0,12
Joy Division_Unknown Pleasures,4.5,25,0,0,0
Joy Division_Unknown Pleasures,4.5,238,0,0,79
Joy Division_Unknown Pleasures,3.5,391,0,1,9
Joy Division_Unknown Pleasures,4.5,33,0,0,23
Joy Division_Unknown Pleasures,4,174,0,0,1
Joy Division_Unknown Pleasures,4.5,319,7,2,810
Joy Division_Unknown Pleasures,4,123,0,0,3
Joy Division_Unknown Pleasures,5,66,0,0,0
Joy Division_Unknown Pleasures,4.5,18,0,0,0
Joy Division_Unknown Pleasures,4.5,702,1,8,3288
Joy Division_Unknown Pleasures,4.5,350,0,1,14
Joy Division_Unknown Pleasures,4.5,274,0,3,13
Joy Division_Unknown Pleasures,4,552,0,0,1
Joy Division_Unknown Pleasures,4.5,309,0,0,1
Joy Division_Unknown Pleasures,3.5,228,0,2,48
Joy Division_Unknown Pleasures,4.5,186,0,0,5
Joy Division_Unknown Pleasures,3.5,417,7,8,102
Joy Division_Unknown Pleasures,4.5,32,0,0,0
Joy Division_Unknown Pleasures,5,104,1,0,2
Joy Division_Unknown Pleasures,4,146,0,4,0
Joy Division_Unknown Pleasures,3.5,853,28,7,5865
Joy Division_Unknown Pleasures,4,235,10,0,91
Joy Division_Unknown Pleasures,4.5,209,0,0,4
Joy Division_Unknown Pleasures,4,1476,260,10,3708
Joy Division_Unknown Pleasures,5,7,0,0,2
Joy Division_Unknown Pleasures,4.5,217,0,1,0
Joy Division_Unknown Pleasures,4,81,0,0,4
Joy Division_Unknown Pleasures,3.5,953,2,0,12
Joy Division_Unknown Pleasures,4,259,6,3,28
Joy Division_Unknown Pleasures,5,482,0,15,684
Joy Division_Unknown Pleasures,4,217,38,1,478
Joy Division_Unknown Pleasures,3.5,1739,0,0,0
Joy Division_Unknown Pleasures,5,47,0,2,1
Joy Division_Unknown Pleasures,3,902,0,2,341
Joy Division_Unknown Pleasures,5,616,0,3,62
Joy Division_Unknown Pleasures,4,358,36,3,702
Joy Division_Unknown Pleasures,5,87,0,0,0
Joy Division_Unknown Pleasures,5,2,0,0,0
Joy Division_Unknown Pleasures,4,3254,0,52,8752
Joy Division_Unknown Pleasures,4.5,144,0,0,0
Joy Division_Unknown Pleasures,5,35,0,0,0
Joy Division_Unknown Pleasures,5,146,9,0,31
Joy Division_Unknown Pleasures,3,750,135,14,15762
Joy Division_Unknown Pleasures,4.5,1011,86,4,4527
Joy Division_Unknown Pleasures,4,3659,0,27,32286
Joy Division_Unknown Pleasures,5,69,12,1,355
Joy Division_Unknown Pleasures,4.5,79,0,0,0
Joy Division_Unknown Pleasures,3.5,132,0,0,25
Joy Division_Unknown Pleasures,3,142,1,0,6
Joy Division_Unknown Pleasures,4.5,3,0,0,14
Joy Division_Unknown Pleasures,5,10,0,0,4
Joy Division_Unknown Pleasures,5,22,2,0,10
Joy Division_Unknown Pleasures,5,28,0,0,5
Joy Division_Unknown Pleasures,4.5,53,0,0,0
Joy Division_Unknown Pleasures,5,57,0,0,0
Joy Division_Unknown Pleasures,4.5,30,0,0,11
Joy Division_Unknown Pleasures,5,121,0,0,49
Joy Division_Unknown Pleasures,5,78,0,0,5
Joy Division_Unknown Pleasures,4.5,72,0,0,1
Joy Division_Unknown Pleasures,4,777,183,5,4826
Joy Division_Unknown Pleasures,4,155,0,0,277
Joy Division_Unknown Pleasures,3.5,1096,7,8,371
Joy Division_Unknown Pleasures,4.5,684,6,2,687
Joy Division_Unknown Pleasures,4.5,244,1,1,5
Joy Division_Unknown Pleasures,3.5,176,0,1,7
Joy Division_Unknown Pleasures,4,239,2,10,119
Joy Division_Unknown Pleasures,4.5,240,3,0,116
Joy Division_Unknown Pleasures,5,184,4,24,308
Joy Division_Unknown Pleasures,4.5,132,1,2,161
Joy Division_Unknown Pleasures,5,71,0,0,5
Joy Division_Unknown Pleasures,5,5,1,0,18
Joy Division_Unknown Pleasures,3.5,382,0,0,0
Joy Division_Unknown Pleasures,4.5,28,3,0,23
Joy Division_Unknown Pleasures,5,1,0,0,0
Joy Division_Unknown Pleasures,5,6,0,0,0
Joy Division_Unknown Pleasures,4.5,46,0,0,37
Joy Division_Unknown Pleasures,4.5,20,0,0,65
Joy Division_Unknown Pleasures,4.5,294,0,0,0
Joy Division_Unknown Pleasures,4,805,35,7,1688
Joy Division_Unknown Pleasures,4.5,325,9,0,716
Joy Division_Unknown Pleasures,3.5,132,0,0,0
Joy Division_Unknown Pleasures,4,79,0,0,0
Joy Division_Unknown Pleasures,4.5,83,0,2,5
Joy Division_Unknown Pleasures,4.5,174,1,3,48
Joy Division_Unknown Pleasures,4.5,57,0,0,3
Joy Division_Unknown Pleasures,5,2,0,0,1
Joy Division_Unknown Pleasures,5,93,0,0,1
Joy Division_Unknown Pleasures,5,450,61,0,3854
Joy Division_Unknown Pleasures,5,503,64,3,983
Joy Division_Unknown Pleasures,5,106,0,0,58
Joy Division_Unknown Pleasures,5,3,0,0,0
Joy Division_Unknown Pleasures,4,356,0,1,741
Joy Division_Unknown Pleasures,4,217,2,0,22
Joy Division_Unknown Pleasures,3.5,253,65,35,4677
Joy Division_Unknown Pleasures,3,73,0,0,0
Joy Division_Unknown Pleasures,4.5,255,3,0,0
Joy Division_Unknown Pleasures,4.5,136,0,0,2
Joy Division_Unknown Pleasures,4.5,52,0,2,6
Joy Division_Unknown Pleasures,3.5,965,177,16,2647
Joy Division_Unknown Pleasures,4,275,44,1,735
Joy Division_Unknown Pleasures,3,2734,225,15,3553
Joy Division_Unknown Pleasures,5,66,0,0,17
Joy Division_Unknown Pleasures,4,428,20,0,335
Joy Division_Unknown Pleasures,3,71,1,2,194
Joy Division_Unknown Pleasures,4.5,55,0,0,1
Joy Division_Unknown Pleasures,4,83,0,6,48
Joy Division_Unknown Pleasures,5,391,0,0,0
Joy Division_Unknown Pleasures,5,69,0,0,0
Joy Division_Unknown Pleasures,4,313,5,17,347
Joy Division_Unknown Pleasures,4,388,11,6,2615
Joy Division_Unknown Pleasures,5,127,0,0,0
Joy Division_Unknown Pleasures,4,133,0,0,0
Joy Division_Unknown Pleasures,4.5,372,51,15,1595
Joy Division_Unknown Pleasures,4.5,15,0,0,6
Joy Division_Unknown Pleasures,4.5,176,1,0,1
Joy Division_Unknown Pleasures,3.5,458,7,0,236
Joy Division_Unknown Pleasures,3.5,1270,3,29,2164
